case:concept:name,concept:name,time:timestamp,org:resource,lifecycle:transition
102,Create Purchase Order,2011-07-25 02:59:23.179153+00:00,Magdalena Predutta,start
102,Create Purchase Order,2011-07-25 03:09:39.600149+00:00,Magdalena Predutta,complete
102,Confirm Purchase Order,2011-07-25 12:24:11.197891+00:00,Esmeralda Clay,start
102,Confirm Purchase Order,2011-07-25 12:30:36.313839+00:00,Esmeralda Clay,complete
102,Deliver Goods Services,2011-07-26 07:08:54.574325+00:00,Sean Manney,start
102,Deliver Goods Services,2011-07-26 07:08:54.574325+00:00,Sean Manney,complete
102,Release Purchase Order,2011-07-26 17:45:54.834535+00:00,Immanuel Karagianni,start
102,Release Purchase Order,2011-07-26 17:46:54.834535+00:00,Immanuel Karagianni,complete
102,Approve Purchase Order for payment,2011-07-27 01:04:01.501634+00:00,Magdalena Predutta,start
102,Approve Purchase Order for payment,2011-07-27 01:05:01.501634+00:00,Magdalena Predutta,complete
102,Send Invoice,2011-07-27 08:10:39.180724+00:00,Carmen Finacse,complete
102,Send Invoice,2011-07-27 08:10:39.180724+00:00,Carmen Finacse,start
102,Release Supplier's Invoice,2011-07-28 01:14:35.991842+00:00,Karalda Nimwada,start
102,Authorize Supplier's Invoice payment,2011-07-28 01:20:26.055183+00:00,Karalda Nimwada,complete
102,Authorize Supplier's Invoice payment,2011-07-28 01:20:26.055183+00:00,Karalda Nimwada,start
102,Release Supplier's Invoice,2011-07-28 01:20:26.055183+00:00,Karalda Nimwada,complete
102,Pay Invoice,2011-07-28 01:42:10.043814+00:00,Karalda Nimwada,start
102,Pay Invoice,2011-07-28 01:54:28.220228+00:00,Karalda Nimwada,complete
103,Create Purchase Requisition,2011-07-12 23:26:40.255724+00:00,Anne Olwada,start
103,Create Purchase Requisition,2011-07-13 00:03:55.934822+00:00,Anne Olwada,complete
103,Analyze Purchase Requisition,2011-07-13 12:37:26.042036+00:00,Francis Odell,start
103,Analyze Purchase Requisition,2011-07-13 12:42:15.769779+00:00,Francis Odell,complete
103,Create Request for Quotation,2011-07-13 12:46:11.934809+00:00,Francis Odell,start
103,Create Request for Quotation,2011-07-13 12:49:04.518598+00:00,Francis Odell,complete
103,Analyze Request for Quotation,2011-07-15 00:38:26.818609+00:00,Karel de Groot,start
103,Analyze Request for Quotation,2011-07-15 01:08:06.995661+00:00,Karel de Groot,complete
103,Send Request for Quotation to Supplier,2011-07-15 10:35:14.559872+00:00,Francois de Perrier,start
103,Send Request for Quotation to Supplier,2011-07-15 11:10:01.922401+00:00,Francois de Perrier,complete
103,Create Quotation comparison Map,2011-07-15 12:49:55.642014+00:00,Francois de Perrier,start
103,Create Quotation comparison Map,2011-07-15 14:28:23.172965+00:00,Francois de Perrier,complete
103,Analyze Quotation Comparison Map,2011-07-16 02:37:30.586611+00:00,Alberto Duport,start
103,Choose best option,2011-07-16 02:51:40.161130+00:00,Immanuel Karagianni,complete
103,Choose best option,2011-07-16 02:51:40.161130+00:00,Immanuel Karagianni,start
103,Analyze Quotation Comparison Map,2011-07-16 02:51:40.161130+00:00,Nico Ojenbeer,complete
103,Settle Conditions With Supplier,2011-07-16 06:13:36.167235+00:00,Magdalena Predutta,start
103,Settle Conditions With Supplier,2011-07-16 13:46:53.897524+00:00,Magdalena Predutta,complete
103,Create Purchase Order,2011-07-17 09:35:27.817229+00:00,Magdalena Predutta,start
103,Create Purchase Order,2011-07-17 09:47:47.956979+00:00,Magdalena Predutta,complete
103,Confirm Purchase Order,2011-07-17 23:42:28.925228+00:00,Esmeralda Clay,start
103,Confirm Purchase Order,2011-07-17 23:44:39.734493+00:00,Esmeralda Clay,complete
103,Deliver Goods Services,2011-07-18 07:37:47.655658+00:00,Sean Manney,start
103,Deliver Goods Services,2011-07-19 19:50:49.057862+00:00,Sean Manney,complete
103,Release Purchase Order,2011-07-19 21:05:05.649104+00:00,Immanuel Karagianni,start
103,Release Purchase Order,2011-07-19 21:06:05.649104+00:00,Immanuel Karagianni,complete
103,Approve Purchase Order for payment,2011-07-20 13:44:40.072647+00:00,Magdalena Predutta,start
103,Approve Purchase Order for payment,2011-07-20 13:45:40.072647+00:00,Magdalena Predutta,complete
103,Send Invoice,2011-07-21 02:20:26.644966+00:00,Carmen Finacse,complete
103,Send Invoice,2011-07-21 02:20:26.644966+00:00,Carmen Finacse,start
103,Release Supplier's Invoice,2011-07-21 15:50:44.334254+00:00,Karalda Nimwada,start
103,Release Supplier's Invoice,2011-07-21 15:53:50.669856+00:00,Karalda Nimwada,complete
103,Settle Dispute With Supplier,2011-07-21 16:47:50.669856+00:00,Pedro Alvares,start
103,Authorize Supplier's Invoice payment,2011-07-21 17:22:57.760796+00:00,Karalda Nimwada,complete
103,Authorize Supplier's Invoice payment,2011-07-21 17:22:57.760796+00:00,Karalda Nimwada,start
103,Settle Dispute With Supplier,2011-07-21 17:22:57.760796+00:00,Pedro Alvares,complete
103,Pay Invoice,2011-07-21 17:50:28.870938+00:00,Karalda Nimwada,start
103,Pay Invoice,2011-07-21 17:56:23.618873+00:00,Karalda Nimwada,complete
104,Create Purchase Requisition,2011-07-12 23:58:32.121190+00:00,Christian Francois,start
104,Create Purchase Requisition,2011-07-13 00:40:20.343984+00:00,Christian Francois,complete
104,Create Request for Quotation,2011-07-13 11:45:11.695224+00:00,Anna Kaufmann,start
104,Create Request for Quotation,2011-07-13 11:52:16.107822+00:00,Anna Kaufmann,complete
104,Analyze Request for Quotation,2011-07-13 23:12:48.218699+00:00,Karel de Groot,start
104,Analyze Request for Quotation,2011-07-13 23:25:14.568724+00:00,Karel de Groot,complete
104,Send Request for Quotation to Supplier,2011-07-14 18:55:11.735143+00:00,Karel de Groot,start
104,Send Request for Quotation to Supplier,2011-07-14 19:24:18.800981+00:00,Karel de Groot,complete
104,Create Quotation comparison Map,2011-07-15 07:34:26.812664+00:00,Karel de Groot,start
104,Create Quotation comparison Map,2011-07-15 11:14:58.846098+00:00,Karel de Groot,complete
104,Analyze Quotation Comparison Map,2011-07-15 17:29:10.456307+00:00,Anna Kaufmann,start
104,Analyze Quotation Comparison Map,2011-07-15 17:45:10.121722+00:00,Anna Kaufmann,complete
104,Choose best option,2011-07-15 17:45:10.121722+00:00,Clement Duchot,start
104,Choose best option,2011-07-15 17:45:10.121722+00:00,Clement Duchot,complete
104,Settle Conditions With Supplier,2011-07-15 19:11:33.261770+00:00,Magdalena Predutta,start
104,Settle Conditions With Supplier,2011-07-15 23:14:06.608646+00:00,Magdalena Predutta,complete
104,Create Purchase Order,2011-07-16 01:32:33.704506+00:00,Francois de Perrier,start
104,Create Purchase Order,2011-07-16 01:42:31.312295+00:00,Francois de Perrier,complete
104,Confirm Purchase Order,2011-07-16 10:12:30.436670+00:00,Sean Manney,start
104,Confirm Purchase Order,2011-07-16 10:29:25.745546+00:00,Sean Manney,complete
104,Deliver Goods Services,2011-07-17 19:27:32.137578+00:00,Sean Manney,start
104,Deliver Goods Services,2011-07-18 01:08:25.980126+00:00,Sean Manney,complete
104,Release Purchase Order,2011-07-18 09:43:24.553554+00:00,Fjodor Kowalski,start
104,Release Purchase Order,2011-07-18 09:44:24.553554+00:00,Fjodor Kowalski,complete
104,Approve Purchase Order for payment,2011-07-19 09:06:32.226137+00:00,Karel de Groot,start
104,Approve Purchase Order for payment,2011-07-19 09:07:32.226137+00:00,Karel de Groot,complete
104,Send Invoice,2011-08-05 07:59:44.720436+00:00,Carmen Finacse,start
104,Send Invoice,2011-08-05 07:59:44.720436+00:00,Carmen Finacse,complete
104,Release Supplier's Invoice,2011-08-05 18:59:09.709189+00:00,Karalda Nimwada,start
104,Authorize Supplier's Invoice payment,2011-08-05 20:05:45.002626+00:00,Karalda Nimwada,complete
104,Authorize Supplier's Invoice payment,2011-08-05 20:05:45.002626+00:00,Karalda Nimwada,start
104,Release Supplier's Invoice,2011-08-05 20:05:45.002626+00:00,Karalda Nimwada,complete
104,Pay Invoice,2011-08-05 20:34:20.903464+00:00,Karalda Nimwada,start
104,Pay Invoice,2011-08-05 20:41:54.833487+00:00,Karalda Nimwada,complete
105,Create Purchase Requisition,2011-07-13 22:26:57.386288+00:00,Immanuel Karagianni,start
105,Create Purchase Requisition,2011-07-13 22:35:05.828493+00:00,Immanuel Karagianni,complete
105,Analyze Purchase Requisition,2011-07-14 10:18:11.870048+00:00,Francis Odell,start
105,Analyze Purchase Requisition,2011-07-14 10:24:05.474043+00:00,Francis Odell,complete
105,Create Request for Quotation,2011-07-14 10:28:30.119712+00:00,Francis Odell,start
105,Create Request for Quotation,2011-07-14 10:42:22.889647+00:00,Francis Odell,complete
105,Analyze Request for Quotation,2011-07-15 23:08:43.131531+00:00,Magdalena Predutta,start
105,Analyze Request for Quotation,2011-07-15 23:28:38.612642+00:00,Magdalena Predutta,complete
105,Send Request for Quotation to Supplier,2011-07-16 16:28:55.060616+00:00,Magdalena Predutta,start
105,Send Request for Quotation to Supplier,2011-07-16 16:50:13.602925+00:00,Magdalena Predutta,complete
105,Create Quotation comparison Map,2011-07-16 18:06:40.579409+00:00,Magdalena Predutta,start
105,Create Quotation comparison Map,2011-07-16 22:21:30.101454+00:00,Magdalena Predutta,complete
105,Analyze Quotation Comparison Map,2011-07-17 08:41:50.116142+00:00,Nico Ojenbeer,start
105,Choose best option,2011-07-17 10:05:33.009012+00:00,Immanuel Karagianni,complete
105,Choose best option,2011-07-17 10:05:33.009012+00:00,Immanuel Karagianni,start
105,Analyze Quotation Comparison Map,2011-07-17 10:05:33.009012+00:00,Nico Ojenbeer,complete
105,Settle Conditions With Supplier,2011-07-17 18:28:33.243206+00:00,Magdalena Predutta,start
105,Settle Conditions With Supplier,2011-07-18 07:10:01.548113+00:00,Magdalena Predutta,complete
105,Create Purchase Order,2011-07-18 20:09:14.719721+00:00,Magdalena Predutta,start
105,Create Purchase Order,2011-07-18 20:18:25.589946+00:00,Magdalena Predutta,complete
105,Confirm Purchase Order,2011-07-20 04:31:46.869677+00:00,Esmeralda Clay,start
105,Confirm Purchase Order,2011-07-20 04:46:26.815451+00:00,Esmeralda Clay,complete
105,Deliver Goods Services,2011-07-20 19:28:55.508030+00:00,Sean Manney,start
105,Deliver Goods Services,2011-07-21 04:30:55.556313+00:00,Sean Manney,complete
105,Release Purchase Order,2011-07-21 14:13:28.293565+00:00,Immanuel Karagianni,start
105,Release Purchase Order,2011-07-21 14:14:28.293565+00:00,Immanuel Karagianni,complete
105,Approve Purchase Order for payment,2011-07-23 12:49:54.190317+00:00,Magdalena Predutta,start
105,Approve Purchase Order for payment,2011-07-23 12:50:54.190317+00:00,Magdalena Predutta,complete
105,Send Invoice,2011-07-28 10:11:29.741913+00:00,Carmen Finacse,complete
105,Send Invoice,2011-07-28 10:11:29.741913+00:00,Carmen Finacse,start
105,Release Supplier's Invoice,2011-07-29 02:08:19.914848+00:00,Karalda Nimwada,start
105,Authorize Supplier's Invoice payment,2011-07-29 02:11:40.122980+00:00,Karalda Nimwada,complete
105,Release Supplier's Invoice,2011-07-29 02:11:40.122980+00:00,Karalda Nimwada,complete
105,Authorize Supplier's Invoice payment,2011-07-29 02:18:48.776003+00:00,Karalda Nimwada,start
105,Pay Invoice,2011-07-29 02:56:50.207925+00:00,Karalda Nimwada,start
105,Pay Invoice,2011-07-29 03:03:38.784346+00:00,Karalda Nimwada,complete
106,Create Purchase Requisition,2011-07-13 22:49:23.310281+00:00,Tesca Lobes,start
106,Create Purchase Requisition,2011-07-13 22:54:50.570922+00:00,Tesca Lobes,complete
106,Analyze Purchase Requisition,2011-07-14 17:57:11.591228+00:00,Maris Freeman,start
106,Analyze Purchase Requisition,2011-07-14 18:02:57.772558+00:00,Maris Freeman,complete
106,Create Request for Quotation,2011-07-14 18:09:50.284565+00:00,Maris Freeman,start
106,Create Request for Quotation,2011-07-14 18:11:04.276271+00:00,Maris Freeman,complete
106,Analyze Request for Quotation,2011-07-15 03:13:50.084081+00:00,Karel de Groot,start
106,Analyze Request for Quotation,2011-07-15 03:33:42.106035+00:00,Karel de Groot,complete
106,Amend Request for Quotation,2011-07-15 04:10:41.819012+00:00,Tesca Lobes,start
106,Amend Request for Quotation,2011-07-15 04:17:00.418439+00:00,Tesca Lobes,complete
106,Analyze Request for Quotation,2011-07-15 21:22:21.222366+00:00,Francois de Perrier,start
106,Analyze Request for Quotation,2011-07-15 21:54:13.431569+00:00,Francois de Perrier,complete
106,Send Request for Quotation to Supplier,2011-07-18 08:08:47.933134+00:00,Magdalena Predutta,start
106,Send Request for Quotation to Supplier,2011-07-18 08:28:10.811403+00:00,Magdalena Predutta,complete
106,Create Quotation comparison Map,2011-07-18 10:13:37.037453+00:00,Magdalena Predutta,start
106,Create Quotation comparison Map,2011-07-18 14:10:07.070337+00:00,Magdalena Predutta,complete
106,Analyze Quotation Comparison Map,2011-07-18 22:20:38.039039+00:00,Kim Passa,start
106,Analyze Quotation Comparison Map,2011-07-18 22:52:10.501138+00:00,Nico Ojenbeer,complete
106,Choose best option,2011-07-18 22:52:10.501138+00:00,Immanuel Karagianni,start
106,Choose best option,2011-07-18 22:52:10.501138+00:00,Immanuel Karagianni,complete
106,Settle Conditions With Supplier,2011-07-19 10:29:22.367483+00:00,Magdalena Predutta,start
106,Settle Conditions With Supplier,2011-07-20 00:16:31.107223+00:00,Magdalena Predutta,complete
106,Create Purchase Order,2011-07-20 02:27:01.760721+00:00,Magdalena Predutta,start
106,Create Purchase Order,2011-07-20 02:35:37.358591+00:00,Magdalena Predutta,complete
106,Confirm Purchase Order,2011-07-20 13:55:51.927568+00:00,Esmeralda Clay,start
106,Confirm Purchase Order,2011-07-20 14:08:54.733995+00:00,Esmeralda Clay,complete
106,Deliver Goods Services,2011-07-22 06:24:03.379834+00:00,Sean Manney,start
106,Deliver Goods Services,2011-07-22 10:43:53.878363+00:00,Sean Manney,complete
106,Release Purchase Order,2011-07-23 00:08:15.900574+00:00,Immanuel Karagianni,start
106,Release Purchase Order,2011-07-23 00:09:15.900574+00:00,Immanuel Karagianni,complete
106,Settle Dispute With Supplier,2011-07-23 08:30:36.117987+00:00,Pedro Alvares,start
106,Settle Dispute With Supplier,2011-07-23 08:53:35.558243+00:00,Pedro Alvares,complete
106,Release Purchase Order,2011-07-23 19:10:07.782069+00:00,Immanuel Karagianni,start
106,Release Purchase Order,2011-07-23 19:11:07.782069+00:00,Immanuel Karagianni,complete
106,Settle Dispute With Supplier,2011-07-24 04:10:05.937074+00:00,Pedro Alvares,start
106,Settle Dispute With Supplier,2011-07-24 04:31:14.861973+00:00,Pedro Alvares,complete
106,Release Purchase Order,2011-07-24 10:34:58.745005+00:00,Immanuel Karagianni,start
106,Release Purchase Order,2011-07-24 10:35:58.745005+00:00,Immanuel Karagianni,complete
106,Approve Purchase Order for payment,2011-07-24 19:35:16.154183+00:00,Magdalena Predutta,start
106,Approve Purchase Order for payment,2011-07-24 19:36:16.154183+00:00,Magdalena Predutta,complete
106,Send Invoice,2011-07-25 11:50:55.355518+00:00,Carmen Finacse,complete
106,Send Invoice,2011-07-25 11:50:55.355518+00:00,Carmen Finacse,start
106,Release Supplier's Invoice,2011-07-26 00:03:44.861819+00:00,Karalda Nimwada,start
106,Release Supplier's Invoice,2011-07-26 00:06:18.008447+00:00,Karalda Nimwada,complete
106,Authorize Supplier's Invoice payment,2011-07-26 00:14:54.260652+00:00,Karalda Nimwada,start
106,Authorize Supplier's Invoice payment,2011-07-26 00:14:54.260652+00:00,Karalda Nimwada,complete
106,Pay Invoice,2011-07-26 00:58:04.311390+00:00,Karalda Nimwada,start
106,Pay Invoice,2011-07-26 01:07:27.145086+00:00,Karalda Nimwada,complete
107,Create Purchase Requisition,2011-07-14 09:33:15.112996+00:00,Kim Passa,start
107,Create Purchase Requisition,2011-07-14 10:11:56.989663+00:00,Kim Passa,complete
107,Create Request for Quotation,2011-07-14 15:37:36.897241+00:00,Tesca Lobes,start
107,Create Request for Quotation,2011-07-14 15:39:05.378379+00:00,Tesca Lobes,complete
107,Analyze Request for Quotation,2011-07-17 11:22:27.480652+00:00,Magdalena Predutta,start
107,Analyze Request for Quotation,2011-07-17 11:29:35.009461+00:00,Magdalena Predutta,complete
107,Send Request for Quotation to Supplier,2011-07-17 16:45:04.049925+00:00,Magdalena Predutta,start
107,Send Request for Quotation to Supplier,2011-07-17 17:02:23.930660+00:00,Magdalena Predutta,complete
107,Create Quotation comparison Map,2011-07-17 23:50:13.731747+00:00,Magdalena Predutta,start
107,Create Quotation comparison Map,2011-07-18 04:05:35.350830+00:00,Magdalena Predutta,complete
107,Analyze Quotation Comparison Map,2011-07-18 11:03:09.789626+00:00,Nico Ojenbeer,start
107,Analyze Quotation Comparison Map,2011-07-18 11:18:30.327393+00:00,Nico Ojenbeer,complete
107,Choose best option,2011-07-18 11:18:30.327393+00:00,Immanuel Karagianni,complete
107,Choose best option,2011-07-18 11:18:30.327393+00:00,Immanuel Karagianni,start
107,Settle Conditions With Supplier,2011-07-18 13:06:39.350191+00:00,Magdalena Predutta,start
107,Settle Conditions With Supplier,2011-07-18 23:23:04.810235+00:00,Magdalena Predutta,complete
107,Create Purchase Order,2011-07-19 01:25:00.797403+00:00,Magdalena Predutta,start
107,Create Purchase Order,2011-07-19 01:34:36.336438+00:00,Magdalena Predutta,complete
107,Confirm Purchase Order,2011-07-19 18:21:23.489269+00:00,Esmeralda Clay,start
107,Confirm Purchase Order,2011-07-19 18:27:05.929110+00:00,Esmeralda Clay,complete
107,Deliver Goods Services,2011-07-20 10:06:30.075010+00:00,Sean Manney,start
107,Deliver Goods Services,2011-07-22 06:08:48.322706+00:00,Sean Manney,complete
107,Release Purchase Order,2011-07-22 17:08:19.260873+00:00,Immanuel Karagianni,start
107,Release Purchase Order,2011-07-22 17:09:19.260873+00:00,Immanuel Karagianni,complete
107,Approve Purchase Order for payment,2011-07-22 20:34:46.183158+00:00,Magdalena Predutta,start
107,Approve Purchase Order for payment,2011-07-22 20:35:46.183158+00:00,Magdalena Predutta,complete
107,Send Invoice,2011-07-23 08:18:20.311439+00:00,Carmen Finacse,start
107,Send Invoice,2011-07-23 08:18:20.311439+00:00,Carmen Finacse,complete
107,Release Supplier's Invoice,2011-07-23 23:07:02.348259+00:00,Karalda Nimwada,start
107,Authorize Supplier's Invoice payment,2011-07-23 23:10:14.263319+00:00,Karalda Nimwada,start
107,Release Supplier's Invoice,2011-07-23 23:10:14.263319+00:00,Karalda Nimwada,complete
107,Authorize Supplier's Invoice payment,2011-07-23 23:10:36.028778+00:00,Karalda Nimwada,complete
107,Pay Invoice,2011-07-23 23:53:05.133601+00:00,Karalda Nimwada,start
107,Pay Invoice,2011-07-23 23:58:09.465355+00:00,Karalda Nimwada,complete
108,Create Purchase Requisition,2011-07-14 21:44:17.922479+00:00,Clement Duchot,start
108,Create Purchase Requisition,2011-07-14 21:54:11.939757+00:00,Clement Duchot,complete
108,Create Request for Quotation,2011-07-15 08:13:30.079615+00:00,Alberto Duport,start
108,Create Request for Quotation,2011-07-15 08:14:41.124902+00:00,Alberto Duport,complete
108,Analyze Request for Quotation,2011-07-15 11:20:31.851170+00:00,Francois de Perrier,start
108,Analyze Request for Quotation,2011-07-15 11:52:35.621263+00:00,Francois de Perrier,complete
108,Send Request for Quotation to Supplier,2011-07-15 16:07:06.232369+00:00,Francois de Perrier,start
108,Send Request for Quotation to Supplier,2011-07-15 16:34:55.373033+00:00,Francois de Perrier,complete
108,Create Quotation comparison Map,2011-07-15 17:01:35.432423+00:00,Karel de Groot,start
108,Create Quotation comparison Map,2011-07-15 18:35:27.884636+00:00,Karel de Groot,complete
108,Analyze Quotation Comparison Map,2011-07-16 05:48:01.387268+00:00,Alberto Duport,start
108,Choose best option,2011-07-16 05:56:07.245539+00:00,Immanuel Karagianni,complete
108,Choose best option,2011-07-16 05:56:07.245539+00:00,Immanuel Karagianni,start
108,Analyze Quotation Comparison Map,2011-07-16 05:56:07.245539+00:00,Nico Ojenbeer,complete
108,Settle Conditions With Supplier,2011-07-16 08:25:35.920093+00:00,Magdalena Predutta,start
108,Settle Conditions With Supplier,2011-07-16 21:47:46.031661+00:00,Magdalena Predutta,complete
108,Create Purchase Order,2011-07-16 23:19:46.218643+00:00,Magdalena Predutta,start
108,Create Purchase Order,2011-07-16 23:26:37.847030+00:00,Magdalena Predutta,complete
108,Confirm Purchase Order,2011-07-17 08:38:30.323537+00:00,Esmeralda Clay,start
108,Confirm Purchase Order,2011-07-17 09:05:23.187510+00:00,Esmeralda Clay,complete
108,Deliver Goods Services,2011-07-19 07:27:00.731372+00:00,Sean Manney,start
108,Deliver Goods Services,2011-07-20 00:16:13.433881+00:00,Sean Manney,complete
108,Release Purchase Order,2011-07-20 11:07:53.794905+00:00,Immanuel Karagianni,start
108,Release Purchase Order,2011-07-20 11:08:53.794905+00:00,Immanuel Karagianni,complete
108,Approve Purchase Order for payment,2011-07-20 13:35:47.318957+00:00,Magdalena Predutta,start
108,Approve Purchase Order for payment,2011-07-20 13:36:47.318957+00:00,Magdalena Predutta,complete
108,Send Invoice,2011-07-22 00:55:37.975175+00:00,Carmen Finacse,complete
108,Send Invoice,2011-07-22 00:55:37.975175+00:00,Carmen Finacse,start
108,Release Supplier's Invoice,2011-07-22 14:37:17.350815+00:00,Karalda Nimwada,start
108,Release Supplier's Invoice,2011-07-22 14:42:26.651270+00:00,Karalda Nimwada,complete
108,Authorize Supplier's Invoice payment,2011-07-22 14:44:39.695374+00:00,Karalda Nimwada,start
108,Authorize Supplier's Invoice payment,2011-07-22 14:44:39.695374+00:00,Karalda Nimwada,complete
108,Pay Invoice,2011-07-22 14:50:59.919470+00:00,Karalda Nimwada,start
108,Pay Invoice,2011-07-22 15:03:56.787962+00:00,Karalda Nimwada,complete
109,Create Purchase Requisition,2011-07-15 10:30:52.767069+00:00,Alberto Duport,start
109,Create Purchase Requisition,2011-07-15 14:01:45.197756+00:00,Alberto Duport,complete
109,Analyze Purchase Requisition,2011-07-16 21:05:34.149958+00:00,Heinz Gutschmidt,start
109,Analyze Purchase Requisition,2011-07-16 21:10:18.544221+00:00,Heinz Gutschmidt,complete
109,Create Request for Quotation,2011-07-16 21:13:40.187973+00:00,Maris Freeman,start
109,Create Request for Quotation,2011-07-16 21:28:26.369675+00:00,Maris Freeman,complete
109,Analyze Request for Quotation,2011-07-16 23:40:50.017257+00:00,Francois de Perrier,start
109,Analyze Request for Quotation,2011-07-17 00:00:53.538138+00:00,Francois de Perrier,complete
109,Send Request for Quotation to Supplier,2011-07-17 07:27:43.875381+00:00,Karel de Groot,start
109,Send Request for Quotation to Supplier,2011-07-17 07:43:51.702571+00:00,Karel de Groot,complete
109,Create Quotation comparison Map,2011-07-17 13:00:45.745074+00:00,Karel de Groot,start
109,Create Quotation comparison Map,2011-07-17 18:56:26.622459+00:00,Karel de Groot,complete
109,Analyze Quotation Comparison Map,2011-07-17 23:36:14.798286+00:00,Nico Ojenbeer,start
109,Choose best option,2011-07-17 23:36:14.798286+00:00,Immanuel Karagianni,complete
109,Choose best option,2011-07-17 23:36:14.798286+00:00,Immanuel Karagianni,start
109,Analyze Quotation Comparison Map,2011-07-17 23:36:14.798286+00:00,Nico Ojenbeer,complete
109,Settle Conditions With Supplier,2011-07-18 05:13:00.268278+00:00,Magdalena Predutta,start
109,Settle Conditions With Supplier,2011-07-18 12:50:47.407291+00:00,Magdalena Predutta,complete
109,Create Purchase Order,2011-07-18 14:56:16.039783+00:00,Magdalena Predutta,start
109,Create Purchase Order,2011-07-18 15:03:20.914708+00:00,Magdalena Predutta,complete
109,Confirm Purchase Order,2011-07-19 02:49:45.266408+00:00,Esmeralda Clay,start
109,Confirm Purchase Order,2011-07-19 02:58:30.396119+00:00,Esmeralda Clay,complete
109,Deliver Goods Services,2011-07-19 12:32:00.451631+00:00,Sean Manney,start
109,Deliver Goods Services,2011-07-20 08:51:49.656637+00:00,Sean Manney,complete
109,Release Purchase Order,2011-07-20 20:52:18.283352+00:00,Immanuel Karagianni,start
109,Release Purchase Order,2011-07-20 20:53:18.283352+00:00,Immanuel Karagianni,complete
109,Approve Purchase Order for payment,2011-07-21 08:23:49.728711+00:00,Magdalena Predutta,start
109,Approve Purchase Order for payment,2011-07-21 08:24:49.728711+00:00,Magdalena Predutta,complete
109,Send Invoice,2011-07-22 20:41:04.931516+00:00,Carmen Finacse,complete
109,Send Invoice,2011-07-22 20:41:04.931516+00:00,Carmen Finacse,start
109,Release Supplier's Invoice,2011-07-23 12:34:58.193128+00:00,Karalda Nimwada,start
109,Authorize Supplier's Invoice payment,2011-07-23 12:37:05.004166+00:00,Karalda Nimwada,start
109,Authorize Supplier's Invoice payment,2011-07-23 12:37:05.004166+00:00,Karalda Nimwada,complete
109,Release Supplier's Invoice,2011-07-23 12:37:05.004166+00:00,Karalda Nimwada,complete
109,Pay Invoice,2011-07-23 12:51:56.711108+00:00,Karalda Nimwada,start
109,Pay Invoice,2011-07-23 13:03:47.430816+00:00,Karalda Nimwada,complete
110,Create Purchase Requisition,2011-07-15 11:13:59.565309+00:00,Alberto Duport,start
110,Create Purchase Requisition,2011-07-15 14:38:55.703965+00:00,Alberto Duport,complete
110,Analyze Purchase Requisition,2011-07-16 15:11:37.207374+00:00,Maris Freeman,start
110,Analyze Purchase Requisition,2011-07-16 15:17:36.156532+00:00,Maris Freeman,complete
110,Create Request for Quotation,2011-07-16 15:23:29.321135+00:00,Francis Odell,start
110,Create Request for Quotation,2011-07-16 15:28:50.229213+00:00,Francis Odell,complete
110,Analyze Request for Quotation,2011-07-19 07:29:12.979948+00:00,Magdalena Predutta,start
110,Analyze Request for Quotation,2011-07-19 07:53:56.916776+00:00,Magdalena Predutta,complete
110,Send Request for Quotation to Supplier,2011-07-20 11:55:40.547931+00:00,Francois de Perrier,start
110,Send Request for Quotation to Supplier,2011-07-20 12:28:17.049272+00:00,Francois de Perrier,complete
110,Create Quotation comparison Map,2011-07-20 13:39:41.030868+00:00,Francois de Perrier,start
110,Create Quotation comparison Map,2011-07-20 16:07:13.551614+00:00,Francois de Perrier,complete
110,Analyze Quotation Comparison Map,2011-07-20 18:36:22.215618+00:00,Tesca Lobes,start
110,Analyze Quotation Comparison Map,2011-07-20 18:46:21.527624+00:00,Nico Ojenbeer,complete
110,Choose best option,2011-07-20 18:46:21.527624+00:00,Immanuel Karagianni,start
110,Choose best option,2011-07-20 18:46:21.527624+00:00,Immanuel Karagianni,complete
110,Settle Conditions With Supplier,2011-07-21 07:53:10.456031+00:00,Magdalena Predutta,start
110,Settle Conditions With Supplier,2011-07-21 15:26:01.525077+00:00,Magdalena Predutta,complete
110,Create Purchase Order,2011-07-22 06:24:54.270882+00:00,Magdalena Predutta,start
110,Create Purchase Order,2011-07-22 06:31:54.945755+00:00,Magdalena Predutta,complete
110,Confirm Purchase Order,2011-07-22 11:00:39.895227+00:00,Esmeralda Clay,start
110,Confirm Purchase Order,2011-07-22 11:20:38.307584+00:00,Esmeralda Clay,complete
110,Deliver Goods Services,2011-07-25 20:52:28.297628+00:00,Sean Manney,start
110,Deliver Goods Services,2011-07-26 19:24:40.286409+00:00,Sean Manney,complete
110,Release Purchase Order,2011-07-27 04:57:01.545720+00:00,Immanuel Karagianni,start
110,Release Purchase Order,2011-07-27 04:58:01.545720+00:00,Immanuel Karagianni,complete
110,Settle Dispute With Supplier,2011-07-27 13:13:31.206554+00:00,Pedro Alvares,start
110,Settle Dispute With Supplier,2011-07-27 16:47:37.416844+00:00,Pedro Alvares,complete
110,Release Purchase Order,2011-07-28 00:13:36.042629+00:00,Immanuel Karagianni,start
110,Release Purchase Order,2011-07-28 00:14:36.042629+00:00,Immanuel Karagianni,complete
110,Approve Purchase Order for payment,2011-07-29 13:13:01.926742+00:00,Magdalena Predutta,start
